Product,"Price gross",Date
"Marine Diesel 50ppm","9709,00",2015-08-10
"Marine Diesel 50ppm","9709,00",2015-08-11
"Marine Diesel 50ppm","9809,00",2015-08-12
"Marine Diesel 50ppm","9769,00",2015-08-13
"Marine Diesel 50ppm","9699,00",2015-08-14
"Marine Diesel 50ppm","9749,00",2015-08-15
"Marine Diesel 50ppm","9749,00",2015-08-16
"Marine Diesel 50ppm","9749,00",2015-08-17
"Marine Diesel 50ppm","9669,00",2015-08-19
"Marine Diesel 50ppm","9669,00",2015-08-20
"Marine Diesel 50ppm","9629,00",2015-08-21
"Marine Diesel 50ppm","9629,00",2015-08-22
"Marine Diesel 50ppm","9629,00",2015-08-23
"Marine Diesel 50ppm","9629,00",2015-08-24
"Marine Diesel 50ppm","9469,00",2015-08-25
"Marine Diesel 50ppm","9369,00",2015-08-26
"Marine Diesel 50ppm","9369,00",2015-08-27
"Marine Diesel 50ppm","9319,00",2015-08-28
"Marine Diesel 50ppm","9469,00",2015-08-29
"Marine Diesel 50ppm","9569,00",2015-08-30
"Marine Diesel 50ppm","9569,00",2015-08-31
"Marine Diesel 50ppm","9669,00",2015-09-01
"Marine Diesel 50ppm","9729,00",2015-09-02
"Marine Diesel 50ppm","9729,00",2015-09-03
"Marine Diesel 50ppm","9609,00",2015-09-04
"Marine Diesel 50ppm","9709,00",2015-09-05
"Marine Diesel 50ppm","9809,00",2015-09-06
"Marine Diesel 50ppm","9809,00",2015-09-07
"Marine Diesel 50ppm","9769,00",2015-09-08
"Marine Diesel 50ppm","9669,00",2015-09-09
"Marine Diesel 50ppm","9569,00",2015-09-10
"Marine Diesel 50ppm","9569,00",2015-09-11
"Marine Diesel 50ppm","9619,00",2015-09-13
"Marine Diesel 50ppm","9619,00",2015-09-14
"Marine Diesel 50ppm","9519,00",2015-09-15
"Marine Diesel 50ppm","9469,00",2015-09-16
"Marine Diesel 50ppm","9369,00",2015-09-17
"Marine Diesel 50ppm","9569,00",2015-09-18
"Marine Diesel 50ppm","9519,00",2015-09-19
"Marine Diesel 50ppm","9519,00",2015-09-20
"Marine Diesel 50ppm","9519,00",2015-09-21
"Marine Diesel 50ppm","9419,00",2015-09-22
"Marine Diesel 50ppm","9469,00",2015-09-23
"Marine Diesel 50ppm","9469,00",2015-09-24
"Marine Diesel 50ppm","9569,00",2015-09-26
"Marine Diesel 50ppm","9569,00",2015-09-27
"Marine Diesel 50ppm","9569,00",2015-09-28
"Marine Diesel 50ppm","9569,00",2015-09-29
"Marine Diesel 50ppm","9469,00",2015-09-30
"Marine Diesel 50ppm","9569,00",2015-10-01
"Marine Diesel 50ppm","9569,00",2015-10-02
"Marine Diesel 50ppm","9569,00",2015-10-03
"Marine Diesel 50ppm","9569,00",2015-10-04
"Marine Diesel 50ppm","9569,00",2015-10-05
"Marine Diesel 50ppm","9429,00",2015-10-06
"Marine Diesel 50ppm","9569,00",2015-10-07
"Marine Diesel 50ppm","9669,00",2015-10-08
"Marine Diesel 50ppm","9669,00",2015-10-09
"Marine Diesel 50ppm","9669,00",2015-10-10
"Marine Diesel 50ppm","9669,00",2015-10-11
"Marine Diesel 50ppm","9669,00",2015-10-12
"Marine Diesel 50ppm","9669,00",2015-10-13
"Marine Diesel 50ppm","9619,00",2015-10-14
"Marine Diesel 50ppm","9569,00",2015-10-15
"Marine Diesel 50ppm","9519,00",2015-10-16
"Marine Diesel 50ppm","9519,00",2015-10-17
"Marine Diesel 50ppm","9519,00",2015-10-18
"Marine Diesel 50ppm","9519,00",2015-10-19
"Marine Diesel 50ppm","9369,00",2015-10-20
"Marine Diesel 50ppm","9299,00",2015-10-21
"Marine Diesel 50ppm","9269,00",2015-10-22
"Marine Diesel 50ppm","9299,00",2015-10-23
"Marine Diesel 50ppm","9319,00",2015-10-24
"Marine Diesel 50ppm","9319,00",2015-10-25
"Marine Diesel 50ppm","9319,00",2015-10-26
"Marine Diesel 50ppm","9419,00",2015-10-27
"Marine Diesel 50ppm","9419,00",2015-10-28
"Marine Diesel 50ppm","9309,00",2015-10-29
"Marine Diesel 50ppm","9469,00",2015-10-30
"Marine Diesel 50ppm","9569,00",2015-10-31
"Marine Diesel 50ppm","9569,00",2015-11-01
"Marine Diesel 50ppm","9569,00",2015-11-02
"Marine Diesel 50ppm","9509,00",2015-11-03
"Marine Diesel 50ppm","9469,00",2015-11-04
"Marine Diesel 50ppm","9569,00",2015-11-05
"Marine Diesel 50ppm","9569,00",2015-11-06
"Marine Diesel 50ppm","9569,00",2015-11-07
"Marine Diesel 50ppm","9569,00",2015-11-08
"Marine Diesel 50ppm","9569,00",2015-11-09
"Marine Diesel 50ppm","9569,00",2015-11-10
"Marine Diesel 50ppm","9569,00",2015-11-11
"Marine Diesel 50ppm","9569,00",2015-11-12
"Marine Diesel 50ppm","9519,00",2015-11-13
"Marine Diesel 50ppm","9469,00",2015-11-14
"Marine Diesel 50ppm","9469,00",2015-11-15
"Marine Diesel 50ppm","9469,00",2015-11-16
"Marine Diesel 50ppm","9369,00",2015-11-17
"Marine Diesel 50ppm","9369,00",2015-11-18
"Marine Diesel 50ppm","9369,00",2015-11-19
"Marine Diesel 50ppm","9369,00",2015-11-20
"Marine Diesel 50ppm","9469,00",2015-11-21
"Marine Diesel 50ppm","9469,00",2015-11-22
"Marine Diesel 50ppm","9469,00",2015-11-23
"Marine Diesel 50ppm","9369,00",2015-11-24
"Marine Diesel 50ppm","9439,00",2015-11-25
"Marine Diesel 50ppm","9439,00",2015-11-26
"Marine Diesel 50ppm","9439,00",2015-11-27
"Marine Diesel 50ppm","9439,00",2015-11-28
"Marine Diesel 50ppm","9439,00",2015-11-29
"Marine Diesel 50ppm","9439,00",2015-11-30
"Marine Diesel 50ppm","9369,00",2015-12-01
"Marine Diesel 50ppm","9269,00",2015-12-03
"Marine Diesel 50ppm","9229,00",2015-12-04
"Marine Diesel 50ppm","9229,00",2015-12-05
"Marine Diesel 50ppm","9229,00",2015-12-06
"Marine Diesel 50ppm","9229,00",2015-12-07
"Marine Diesel 50ppm","9169,00",2015-12-08
"Marine Diesel 50ppm","9069,00",2015-12-09
"Marine Diesel 50ppm","9019,00",2015-12-10
"Marine Diesel 50ppm","8969,00",2015-12-11
"Marine Diesel 50ppm","8969,00",2015-12-12
"Marine Diesel 50ppm","8969,00",2015-12-13
"Marine Diesel 50ppm","8969,00",2015-12-14
"Marine Diesel 50ppm","8869,00",2015-12-15
"Marine Diesel 50ppm","8669,00",2015-12-16
"Marine Diesel 50ppm","8669,00",2015-12-17
"Marine Diesel 50ppm","8669,00",2015-12-18
"Marine Diesel 50ppm","8669,00",2015-12-19
"Marine Diesel 50ppm","8669,00",2015-12-20
"Marine Diesel 50ppm","8669,00",2015-12-21
"Marine Diesel 50ppm","8829,00",2015-12-22
"Marine Diesel 50ppm","8669,00",2015-12-23
"Marine Diesel 50ppm","8669,00",2015-12-24
"Marine Diesel 50ppm","8769,00",2015-12-25
"Marine Diesel 50ppm","8769,00",2015-12-26
"Marine Diesel 50ppm","8769,00",2015-12-27
"Marine Diesel 50ppm","8769,00",2015-12-28
"Marine Diesel 50ppm","8769,00",2015-12-29
"Marine Diesel 50ppm","8829,00",2015-12-30
"Marine Diesel 50ppm","8909,00",2015-12-31
"Marine Diesel 50ppm","8939,00",2016-01-01
"Marine Diesel 50ppm","8939,00",2016-01-02
"Marine Diesel 50ppm","8939,00",2016-01-03
