Product,"Price gross",Date
"Fyringsolie Premium 10ppm","9651,00",2015-07-28
"Fyringsolie Premium 10ppm","9551,00",2015-07-29
"Fyringsolie Premium 10ppm","9621,00",2015-07-30
"Fyringsolie Premium 10ppm","9591,00",2015-07-31
"Fyringsolie Premium 10ppm","9621,00",2015-08-01
"Fyringsolie Premium 10ppm","9621,00",2015-08-02
"Fyringsolie Premium 10ppm","9621,00",2015-08-03
"Fyringsolie Premium 10ppm","9521,00",2015-08-04
"Fyringsolie Premium 10ppm","9421,00",2015-08-05
"Fyringsolie Premium 10ppm","9421,00",2015-08-06
"Fyringsolie Premium 10ppm","9461,00",2015-08-07
"Fyringsolie Premium 10ppm","9361,00",2015-08-08
"Fyringsolie Premium 10ppm","9361,00",2015-08-09
"Fyringsolie Premium 10ppm","9361,00",2015-08-10
"Fyringsolie Premium 10ppm","9361,00",2015-08-11
"Fyringsolie Premium 10ppm","9461,00",2015-08-12
"Fyringsolie Premium 10ppm","9421,00",2015-08-13
"Fyringsolie Premium 10ppm","9351,00",2015-08-14
"Fyringsolie Premium 10ppm","9401,00",2015-08-15
"Fyringsolie Premium 10ppm","9401,00",2015-08-16
"Fyringsolie Premium 10ppm","9401,00",2015-08-17
"Fyringsolie Premium 10ppm","9321,00",2015-08-19
"Fyringsolie Premium 10ppm","9321,00",2015-08-20
"Fyringsolie Premium 10ppm","9281,00",2015-08-21
"Fyringsolie Premium 10ppm","9281,00",2015-08-22
"Fyringsolie Premium 10ppm","9281,00",2015-08-23
"Fyringsolie Premium 10ppm","9281,00",2015-08-24
"Fyringsolie Premium 10ppm","9121,00",2015-08-25
"Fyringsolie Premium 10ppm","9021,00",2015-08-26
"Fyringsolie Premium 10ppm","9021,00",2015-08-27
"Fyringsolie Premium 10ppm","8971,00",2015-08-28
"Fyringsolie Premium 10ppm","9121,00",2015-08-29
"Fyringsolie Premium 10ppm","9221,00",2015-08-30
"Fyringsolie Premium 10ppm","9221,00",2015-08-31
"Fyringsolie Premium 10ppm","9321,00",2015-09-01
"Fyringsolie Premium 10ppm","9381,00",2015-09-02
"Fyringsolie Premium 10ppm","9381,00",2015-09-03
"Fyringsolie Premium 10ppm","9261,00",2015-09-04
"Fyringsolie Premium 10ppm","9361,00",2015-09-05
"Fyringsolie Premium 10ppm","9461,00",2015-09-06
"Fyringsolie Premium 10ppm","9461,00",2015-09-07
"Fyringsolie Premium 10ppm","9421,00",2015-09-08
"Fyringsolie Premium 10ppm","9321,00",2015-09-09
"Fyringsolie Premium 10ppm","9321,00",2015-09-10
"Fyringsolie Premium 10ppm","9321,00",2015-09-11
"Fyringsolie Premium 10ppm","9371,00",2015-09-13
"Fyringsolie Premium 10ppm","9371,00",2015-09-14
"Fyringsolie Premium 10ppm","9271,00",2015-09-15
"Fyringsolie Premium 10ppm","9221,00",2015-09-16
"Fyringsolie Premium 10ppm","9121,00",2015-09-17
"Fyringsolie Premium 10ppm","9321,00",2015-09-18
"Fyringsolie Premium 10ppm","9271,00",2015-09-19
"Fyringsolie Premium 10ppm","9271,00",2015-09-20
"Fyringsolie Premium 10ppm","9271,00",2015-09-21
"Fyringsolie Premium 10ppm","9171,00",2015-09-22
"Fyringsolie Premium 10ppm","9221,00",2015-09-23
"Fyringsolie Premium 10ppm","9221,00",2015-09-24
"Fyringsolie Premium 10ppm","9321,00",2015-09-26
"Fyringsolie Premium 10ppm","9321,00",2015-09-27
"Fyringsolie Premium 10ppm","9321,00",2015-09-28
"Fyringsolie Premium 10ppm","9321,00",2015-09-29
"Fyringsolie Premium 10ppm","9221,00",2015-09-30
"Fyringsolie Premium 10ppm","9321,00",2015-10-01
"Fyringsolie Premium 10ppm","9321,00",2015-10-02
"Fyringsolie Premium 10ppm","9321,00",2015-10-03
"Fyringsolie Premium 10ppm","9321,00",2015-10-04
"Fyringsolie Premium 10ppm","9321,00",2015-10-05
"Fyringsolie Premium 10ppm","9181,00",2015-10-06
"Fyringsolie Premium 10ppm","9321,00",2015-10-07
"Fyringsolie Premium 10ppm","9421,00",2015-10-08
"Fyringsolie Premium 10ppm","9421,00",2015-10-09
"Fyringsolie Premium 10ppm","9421,00",2015-10-10
"Fyringsolie Premium 10ppm","9421,00",2015-10-11
"Fyringsolie Premium 10ppm","9421,00",2015-10-12
"Fyringsolie Premium 10ppm","9421,00",2015-10-13
"Fyringsolie Premium 10ppm","9371,00",2015-10-14
"Fyringsolie Premium 10ppm","9321,00",2015-10-15
"Fyringsolie Premium 10ppm","9271,00",2015-10-16
"Fyringsolie Premium 10ppm","9271,00",2015-10-17
"Fyringsolie Premium 10ppm","9271,00",2015-10-18
"Fyringsolie Premium 10ppm","9271,00",2015-10-19
"Fyringsolie Premium 10ppm","9121,00",2015-10-20
"Fyringsolie Premium 10ppm","9051,00",2015-10-21
"Fyringsolie Premium 10ppm","9021,00",2015-10-22
"Fyringsolie Premium 10ppm","9051,00",2015-10-23
"Fyringsolie Premium 10ppm","9071,00",2015-10-24
"Fyringsolie Premium 10ppm","9071,00",2015-10-25
"Fyringsolie Premium 10ppm","9071,00",2015-10-26
"Fyringsolie Premium 10ppm","9171,00",2015-10-27
"Fyringsolie Premium 10ppm","9171,00",2015-10-28
"Fyringsolie Premium 10ppm","9061,00",2015-10-29
"Fyringsolie Premium 10ppm","9221,00",2015-10-30
"Fyringsolie Premium 10ppm","9321,00",2015-10-31
"Fyringsolie Premium 10ppm","9321,00",2015-11-01
"Fyringsolie Premium 10ppm","9321,00",2015-11-02
"Fyringsolie Premium 10ppm","9261,00",2015-11-03
"Fyringsolie Premium 10ppm","9221,00",2015-11-04
"Fyringsolie Premium 10ppm","9321,00",2015-11-05
"Fyringsolie Premium 10ppm","9321,00",2015-11-06
"Fyringsolie Premium 10ppm","9321,00",2015-11-07
"Fyringsolie Premium 10ppm","9321,00",2015-11-08
"Fyringsolie Premium 10ppm","9321,00",2015-11-09
"Fyringsolie Premium 10ppm","9321,00",2015-11-10
"Fyringsolie Premium 10ppm","9321,00",2015-11-11
"Fyringsolie Premium 10ppm","9321,00",2015-11-12
"Fyringsolie Premium 10ppm","9271,00",2015-11-13
"Fyringsolie Premium 10ppm","9221,00",2015-11-14
"Fyringsolie Premium 10ppm","9221,00",2015-11-15
"Fyringsolie Premium 10ppm","9221,00",2015-11-16
"Fyringsolie Premium 10ppm","9121,00",2015-11-17
"Fyringsolie Premium 10ppm","9121,00",2015-11-18
"Fyringsolie Premium 10ppm","9121,00",2015-11-19
"Fyringsolie Premium 10ppm","9121,00",2015-11-20
"Fyringsolie Premium 10ppm","9221,00",2015-11-21
"Fyringsolie Premium 10ppm","9221,00",2015-11-22
"Fyringsolie Premium 10ppm","9221,00",2015-11-23
"Fyringsolie Premium 10ppm","9121,00",2015-11-24
"Fyringsolie Premium 10ppm","9191,00",2015-11-25
"Fyringsolie Premium 10ppm","9191,00",2015-11-26
"Fyringsolie Premium 10ppm","9191,00",2015-11-27
"Fyringsolie Premium 10ppm","9191,00",2015-11-28
"Fyringsolie Premium 10ppm","9191,00",2015-11-29
"Fyringsolie Premium 10ppm","9191,00",2015-11-30
"Fyringsolie Premium 10ppm","9121,00",2015-12-01
"Fyringsolie Premium 10ppm","9021,00",2015-12-03
"Fyringsolie Premium 10ppm","8981,00",2015-12-04
"Fyringsolie Premium 10ppm","8981,00",2015-12-05
"Fyringsolie Premium 10ppm","8981,00",2015-12-06
"Fyringsolie Premium 10ppm","8981,00",2015-12-07
"Fyringsolie Premium 10ppm","8921,00",2015-12-08
"Fyringsolie Premium 10ppm","8821,00",2015-12-09
"Fyringsolie Premium 10ppm","8771,00",2015-12-10
"Fyringsolie Premium 10ppm","8721,00",2015-12-11
"Fyringsolie Premium 10ppm","8721,00",2015-12-12
"Fyringsolie Premium 10ppm","8721,00",2015-12-13
"Fyringsolie Premium 10ppm","8721,00",2015-12-14
"Fyringsolie Premium 10ppm","8621,00",2015-12-15
"Fyringsolie Premium 10ppm","8421,00",2015-12-16
"Fyringsolie Premium 10ppm","8421,00",2015-12-17
"Fyringsolie Premium 10ppm","8421,00",2015-12-18
"Fyringsolie Premium 10ppm","8421,00",2015-12-19
"Fyringsolie Premium 10ppm","8421,00",2015-12-20
"Fyringsolie Premium 10ppm","8421,00",2015-12-21
"Fyringsolie Premium 10ppm","8581,00",2015-12-22
"Fyringsolie Premium 10ppm","8421,00",2015-12-23
"Fyringsolie Premium 10ppm","8421,00",2015-12-24
"Fyringsolie Premium 10ppm","8521,00",2015-12-25
"Fyringsolie Premium 10ppm","8521,00",2015-12-26
"Fyringsolie Premium 10ppm","8521,00",2015-12-27
"Fyringsolie Premium 10ppm","8521,00",2015-12-28
"Fyringsolie Premium 10ppm","8521,00",2015-12-29
"Fyringsolie Premium 10ppm","8581,00",2015-12-30
"Fyringsolie Premium 10ppm","8661,00",2015-12-31
"Fyringsolie Premium 10ppm","8691,00",2016-01-01
"Fyringsolie Premium 10ppm","8691,00",2016-01-02
"Fyringsolie Premium 10ppm","8691,00",2016-01-03
"Fyringsolie Premium 10ppm","8691,00",2016-01-04
"Fyringsolie Premium 10ppm","8621,00",2016-01-05
"Fyringsolie Premium 10ppm","8621,00",2016-01-06
"Fyringsolie Premium 10ppm","8621,00",2016-01-07
"Fyringsolie Premium 10ppm","8516,00",2016-01-08
"Fyringsolie Premium 10ppm","8516,00",2016-01-09
"Fyringsolie Premium 10ppm","8516,00",2016-01-10
"Fyringsolie Premium 10ppm","8516,00",2016-01-11
"Fyringsolie Premium 10ppm","8416,00",2016-01-12
"Fyringsolie Premium 10ppm","8316,00",2016-01-13
"Fyringsolie Premium 10ppm","8216,00",2016-01-14
"Fyringsolie Premium 10ppm","8216,00",2016-01-15
"Fyringsolie Premium 10ppm","8116,00",2016-01-16
"Fyringsolie Premium 10ppm","8116,00",2016-01-17
"Fyringsolie Premium 10ppm","8116,00",2016-01-18
"Fyringsolie Premium 10ppm","8116,00",2016-01-19
"Fyringsolie Premium 10ppm","8116,00",2016-01-20
"Fyringsolie Premium 10ppm","8116,00",2016-01-21
"Fyringsolie Premium 10ppm","8016,00",2016-01-22
"Fyringsolie Premium 10ppm","8116,00",2016-01-23
"Fyringsolie Premium 10ppm","8116,00",2016-01-24
"Fyringsolie Premium 10ppm","8116,00",2016-01-25
"Fyringsolie Premium 10ppm","8116,00",2016-01-26
"Fyringsolie Premium 10ppm","8036,00",2016-01-27
"Fyringsolie Premium 10ppm","8036,00",2016-01-28
"Fyringsolie Premium 10ppm","8066,00",2016-01-29
"Fyringsolie Premium 10ppm","8196,00",2016-01-30
"Fyringsolie Premium 10ppm","8196,00",2016-01-31
"Fyringsolie Premium 10ppm","8196,00",2016-02-01
"Fyringsolie Premium 10ppm","8196,00",2016-02-02
"Fyringsolie Premium 10ppm","8136,00",2016-02-03
"Fyringsolie Premium 10ppm","8086,00",2016-02-04
"Fyringsolie Premium 10ppm","8186,00",2016-02-05
"Fyringsolie Premium 10ppm","8186,00",2016-02-07
"Fyringsolie Premium 10ppm","8186,00",2016-02-08
"Fyringsolie Premium 10ppm","8136,00",2016-02-09
"Fyringsolie Premium 10ppm","8136,00",2016-02-10
"Fyringsolie Premium 10ppm","8036,00",2016-02-11
"Fyringsolie Premium 10ppm","7936,00",2016-02-12
"Fyringsolie Premium 10ppm","8036,00",2016-02-13
"Fyringsolie Premium 10ppm","8036,00",2016-02-14
"Fyringsolie Premium 10ppm","8036,00",2016-02-15
"Fyringsolie Premium 10ppm","8136,00",2016-02-16
"Fyringsolie Premium 10ppm","8236,00",2016-02-17
"Fyringsolie Premium 10ppm","8236,00",2016-02-18
"Fyringsolie Premium 10ppm","8336,00",2016-02-19
"Fyringsolie Premium 10ppm","8336,00",2016-02-20
"Fyringsolie Premium 10ppm","8336,00",2016-02-21
"Fyringsolie Premium 10ppm","8336,00",2016-02-22
"Fyringsolie Premium 10ppm","8236,00",2016-02-23
"Fyringsolie Premium 10ppm","8236,00",2016-02-24
"Fyringsolie Premium 10ppm","8136,00",2016-02-25
"Fyringsolie Premium 10ppm","8136,00",2016-02-26
"Fyringsolie Premium 10ppm","8236,00",2016-02-27
"Fyringsolie Premium 10ppm","8236,00",2016-02-28
"Fyringsolie Premium 10ppm","8236,00",2016-02-29
"Fyringsolie Premium 10ppm","8296,00",2016-03-01
"Fyringsolie Premium 10ppm","8296,00",2016-03-02
"Fyringsolie Premium 10ppm","8296,00",2016-03-03
"Fyringsolie Premium 10ppm","8396,00",2016-03-04
"Fyringsolie Premium 10ppm","8396,00",2016-03-05
"Fyringsolie Premium 10ppm","8396,00",2016-03-06
"Fyringsolie Premium 10ppm","8396,00",2016-03-07
"Fyringsolie Premium 10ppm","8436,00",2016-03-08
"Fyringsolie Premium 10ppm","8536,00",2016-03-09
"Fyringsolie Premium 10ppm","8536,00",2016-03-10
"Fyringsolie Premium 10ppm","8536,00",2016-03-11
"Fyringsolie Premium 10ppm","8636,00",2016-03-12
"Fyringsolie Premium 10ppm","8636,00",2016-03-14
"Fyringsolie Premium 10ppm","8536,00",2016-03-15
"Fyringsolie Premium 10ppm","8456,00",2016-03-16
"Fyringsolie Premium 10ppm","8456,00",2016-03-17
"Fyringsolie Premium 10ppm","8536,00",2016-03-18
"Fyringsolie Premium 10ppm","8636,00",2016-03-19
"Fyringsolie Premium 10ppm","8636,00",2016-03-20
"Fyringsolie Premium 10ppm","8636,00",2016-03-21
"Fyringsolie Premium 10ppm","8636,00",2016-03-22
"Fyringsolie Premium 10ppm","8636,00",2016-03-23
"Fyringsolie Premium 10ppm","8636,00",2016-03-24
"Fyringsolie Premium 10ppm","8536,00",2016-03-25
"Fyringsolie Premium 10ppm","8536,00",2016-03-26
"Fyringsolie Premium 10ppm","8536,00",2016-03-27
"Fyringsolie Premium 10ppm","8536,00",2016-03-28
"Fyringsolie Premium 10ppm","8536,00",2016-03-29
"Fyringsolie Premium 10ppm","8536,00",2016-03-30
"Fyringsolie Premium 10ppm","8436,00",2016-03-31
"Fyringsolie Premium 10ppm","8436,00",2016-04-01
"Fyringsolie Premium 10ppm","8436,00",2016-04-02
"Fyringsolie Premium 10ppm","8436,00",2016-04-03
"Fyringsolie Premium 10ppm","8436,00",2016-04-04
"Fyringsolie Premium 10ppm","8336,00",2016-04-05
"Fyringsolie Premium 10ppm","8296,00",2016-04-06
"Fyringsolie Premium 10ppm","8236,00",2016-04-07
"Fyringsolie Premium 10ppm","8296,00",2016-04-08
"Fyringsolie Premium 10ppm","8296,00",2016-04-09
"Fyringsolie Premium 10ppm","8296,00",2016-04-10
"Fyringsolie Premium 10ppm","8296,00",2016-04-11
"Fyringsolie Premium 10ppm","8436,00",2016-04-12
"Fyringsolie Premium 10ppm","8516,00",2016-04-13
"Fyringsolie Premium 10ppm","8616,00",2016-04-14
"Fyringsolie Premium 10ppm","8616,00",2016-04-15
"Fyringsolie Premium 10ppm","8656,00",2016-04-16
"Fyringsolie Premium 10ppm","8656,00",2016-04-17
"Fyringsolie Premium 10ppm","8656,00",2016-04-18
"Fyringsolie Premium 10ppm","8556,00",2016-04-19
"Fyringsolie Premium 10ppm","8556,00",2016-04-20
"Fyringsolie Premium 10ppm","8556,00",2016-04-21
"Fyringsolie Premium 10ppm","8606,00",2016-04-22
"Fyringsolie Premium 10ppm","8656,00",2016-04-23
"Fyringsolie Premium 10ppm","8656,00",2016-04-24
"Fyringsolie Premium 10ppm","8656,00",2016-04-25
"Fyringsolie Premium 10ppm","8656,00",2016-04-26
"Fyringsolie Premium 10ppm","8656,00",2016-04-27
"Fyringsolie Premium 10ppm","8686,00",2016-04-28
"Fyringsolie Premium 10ppm","8716,00",2016-04-29
"Fyringsolie Premium 10ppm","8816,00",2016-04-30
"Fyringsolie Premium 10ppm","8816,00",2016-05-01
"Fyringsolie Premium 10ppm","8816,00",2016-05-02
"Fyringsolie Premium 10ppm","8756,00",2016-05-03
"Fyringsolie Premium 10ppm","8756,00",2016-05-04
"Fyringsolie Premium 10ppm","8606,00",2016-05-05
"Fyringsolie Premium 10ppm","8606,00",2016-05-06
"Fyringsolie Premium 10ppm","8656,00",2016-05-07
