Product,"Price gross",Date
"Fyringsolie Basis","7896,00",2016-01-28
"Fyringsolie Basis","7926,00",2016-01-29
"Fyringsolie Basis","8056,00",2016-01-30
"Fyringsolie Basis","8056,00",2016-01-31
"Fyringsolie Basis","8056,00",2016-02-01
"Fyringsolie Basis","8056,00",2016-02-02
"Fyringsolie Basis","7996,00",2016-02-03
"Fyringsolie Basis","7946,00",2016-02-04
"Fyringsolie Basis","8046,00",2016-02-05
"Fyringsolie Basis","8046,00",2016-02-06
"Fyringsolie Basis","8046,00",2016-02-07
"Fyringsolie Basis","8046,00",2016-02-08
"Fyringsolie Basis","7996,00",2016-02-09
"Fyringsolie Basis","7996,00",2016-02-10
"Fyringsolie Basis","7896,00",2016-02-11
"Fyringsolie Basis","7796,00",2016-02-12
"Fyringsolie Basis","7896,00",2016-02-13
"Fyringsolie Basis","7896,00",2016-02-14
"Fyringsolie Basis","7896,00",2016-02-15
"Fyringsolie Basis","7996,00",2016-02-16
"Fyringsolie Basis","8096,00",2016-02-17
"Fyringsolie Basis","8096,00",2016-02-18
"Fyringsolie Basis","8196,00",2016-02-19
"Fyringsolie Basis","8196,00",2016-02-20
"Fyringsolie Basis","8196,00",2016-02-21
"Fyringsolie Basis","8196,00",2016-02-22
"Fyringsolie Basis","8096,00",2016-02-23
"Fyringsolie Basis","8096,00",2016-02-24
"Fyringsolie Basis","7996,00",2016-02-25
"Fyringsolie Basis","7996,00",2016-02-26
"Fyringsolie Basis","8096,00",2016-02-27
"Fyringsolie Basis","8096,00",2016-02-28
"Fyringsolie Basis","8096,00",2016-02-29
"Fyringsolie Basis","8156,00",2016-03-01
"Fyringsolie Basis","8156,00",2016-03-02
"Fyringsolie Basis","8156,00",2016-03-03
"Fyringsolie Basis","8256,00",2016-03-04
"Fyringsolie Basis","8256,00",2016-03-05
"Fyringsolie Basis","8256,00",2016-03-06
"Fyringsolie Basis","8256,00",2016-03-07
"Fyringsolie Basis","8296,00",2016-03-08
"Fyringsolie Basis","8396,00",2016-03-09
"Fyringsolie Basis","8396,00",2016-03-10
"Fyringsolie Basis","8396,00",2016-03-11
"Fyringsolie Basis","8496,00",2016-03-12
"Fyringsolie Basis","8496,00",2016-03-13
"Fyringsolie Basis","8496,00",2016-03-14
"Fyringsolie Basis","8396,00",2016-03-15
"Fyringsolie Basis","8316,00",2016-03-16
"Fyringsolie Basis","8316,00",2016-03-17
"Fyringsolie Basis","8396,00",2016-03-18
"Fyringsolie Basis","8496,00",2016-03-19
"Fyringsolie Basis","8496,00",2016-03-20
"Fyringsolie Basis","8496,00",2016-03-21
"Fyringsolie Basis","8496,00",2016-03-22
"Fyringsolie Basis","8496,00",2016-03-23
"Fyringsolie Basis","8496,00",2016-03-24
"Fyringsolie Basis","8396,00",2016-03-25
"Fyringsolie Basis","8396,00",2016-03-26
"Fyringsolie Basis","8396,00",2016-03-27
"Fyringsolie Basis","8396,00",2016-03-28
"Fyringsolie Basis","8396,00",2016-03-29
"Fyringsolie Basis","8396,00",2016-03-30
"Fyringsolie Basis","8296,00",2016-03-31
"Fyringsolie Basis","8296,00",2016-04-01
"Fyringsolie Basis","8296,00",2016-04-02
"Fyringsolie Basis","8296,00",2016-04-03
"Fyringsolie Basis","8296,00",2016-04-04
"Fyringsolie Basis","8196,00",2016-04-05
"Fyringsolie Basis","8156,00",2016-04-06
"Fyringsolie Basis","8096,00",2016-04-07
"Fyringsolie Basis","8156,00",2016-04-08
"Fyringsolie Basis","8156,00",2016-04-09
"Fyringsolie Basis","8156,00",2016-04-10
"Fyringsolie Basis","8156,00",2016-04-11
"Fyringsolie Basis","8296,00",2016-04-12
"Fyringsolie Basis","8356,00",2016-04-13
"Fyringsolie Basis","8476,00",2016-04-15
"Fyringsolie Basis","8516,00",2016-04-16
"Fyringsolie Basis","8516,00",2016-04-17
"Fyringsolie Basis","8416,00",2016-04-19
"Fyringsolie Basis","8416,00",2016-04-20
"Fyringsolie Basis","8416,00",2016-04-21
"Fyringsolie Basis","8466,00",2016-04-22
"Fyringsolie Basis","8516,00",2016-04-23
"Fyringsolie Basis","8516,00",2016-04-24
"Fyringsolie Basis","8516,00",2016-04-25
"Fyringsolie Basis","8516,00",2016-04-26
"Fyringsolie Basis","8516,00",2016-04-27
"Fyringsolie Basis","8546,00",2016-04-28
"Fyringsolie Basis","8576,00",2016-04-29
"Fyringsolie Basis","8676,00",2016-04-30
"Fyringsolie Basis","8676,00",2016-05-01
"Fyringsolie Basis","8676,00",2016-05-02
"Fyringsolie Basis","8616,00",2016-05-03
"Fyringsolie Basis","8616,00",2016-05-04
"Fyringsolie Basis","8466,00",2016-05-05
"Fyringsolie Basis","8466,00",2016-05-06
"Fyringsolie Basis","8516,00",2016-05-07
"Fyringsolie Basis","8516,00",2016-05-08
"Fyringsolie Basis","8516,00",2016-05-09
"Fyringsolie Basis","8516,00",2016-05-10
"Fyringsolie Basis","8476,00",2016-05-11
"Fyringsolie Basis","8516,00",2016-05-12
"Fyringsolie Basis","8616,00",2016-05-13
"Fyringsolie Basis","8616,00",2016-05-14
"Fyringsolie Basis","8616,00",2016-05-15
"Fyringsolie Basis","8616,00",2016-05-16
"Fyringsolie Basis","8616,00",2016-05-17
"Fyringsolie Basis","8816,00",2016-05-18
"Fyringsolie Basis","8816,00",2016-05-19
"Fyringsolie Basis","8876,00",2016-05-20
"Fyringsolie Basis","8876,00",2016-05-21
"Fyringsolie Basis","8876,00",2016-05-22
"Fyringsolie Basis","8876,00",2016-05-23
"Fyringsolie Basis","8846,00",2016-05-24
"Fyringsolie Basis","8846,00",2016-05-25
"Fyringsolie Basis","8916,00",2016-05-26
"Fyringsolie Basis","8986,00",2016-05-27
"Fyringsolie Basis","8986,00",2016-05-28
"Fyringsolie Basis","8986,00",2016-05-29
"Fyringsolie Basis","8986,00",2016-05-30
"Fyringsolie Basis","8986,00",2016-05-31
"Fyringsolie Basis","8986,00",2016-06-02
"Fyringsolie Basis","8926,00",2016-06-03
"Fyringsolie Basis","8976,00",2016-06-04
"Fyringsolie Basis","8976,00",2016-06-05
"Fyringsolie Basis","8976,00",2016-06-06
"Fyringsolie Basis","8916,00",2016-06-08
"Fyringsolie Basis","8916,00",2016-06-09
"Fyringsolie Basis","9076,00",2016-06-10
"Fyringsolie Basis","9076,00",2016-06-11
"Fyringsolie Basis","9076,00",2016-06-12
"Fyringsolie Basis","9076,00",2016-06-13
"Fyringsolie Basis","9076,00",2016-06-14
"Fyringsolie Basis","9076,00",2016-06-15
"Fyringsolie Basis","8976,00",2016-06-16
"Fyringsolie Basis","8976,00",2016-06-17
"Fyringsolie Basis","8876,00",2016-06-18
"Fyringsolie Basis","8876,00",2016-06-19
"Fyringsolie Basis","8876,00",2016-06-20
"Fyringsolie Basis","8876,00",2016-06-21
"Fyringsolie Basis","8976,00",2016-06-22
"Fyringsolie Basis","8976,00",2016-06-23
"Fyringsolie Basis","8976,00",2016-06-24
"Fyringsolie Basis","8976,00",2016-06-25
"Fyringsolie Basis","8976,00",2016-06-26
"Fyringsolie Basis","8976,00",2016-06-27
"Fyringsolie Basis","8976,00",2016-06-28
"Fyringsolie Basis","8876,00",2016-06-29
"Fyringsolie Basis","8876,00",2016-06-30
"Fyringsolie Basis","8976,00",2016-07-01
"Fyringsolie Basis","8976,00",2016-07-02
"Fyringsolie Basis","8976,00",2016-07-03
"Fyringsolie Basis","8976,00",2016-07-04
"Fyringsolie Basis","8976,00",2016-07-05
"Fyringsolie Basis","8876,00",2016-07-06
"Fyringsolie Basis","8876,00",2016-07-07
"Fyringsolie Basis","8876,00",2016-07-08
"Fyringsolie Basis","8876,00",2016-07-09
"Fyringsolie Basis","8876,00",2016-07-10
"Fyringsolie Basis","8876,00",2016-07-11
"Fyringsolie Basis","8776,00",2016-07-12
"Fyringsolie Basis","8776,00",2016-07-13
"Fyringsolie Basis","8776,00",2016-07-14
"Fyringsolie Basis","8576,00",2016-07-15
"Fyringsolie Basis","8616,00",2016-07-16
"Fyringsolie Basis","8694,00",2016-07-17
"Fyringsolie Basis","8694,00",2016-07-18
"Fyringsolie Basis","8754,00",2016-07-19
"Fyringsolie Basis","8714,00",2016-07-20
"Fyringsolie Basis","8814,00",2016-07-22
"Fyringsolie Basis","8814,00",2016-07-23
"Fyringsolie Basis","8814,00",2016-07-25
"Fyringsolie Basis","8674,00",2016-07-26
"Fyringsolie Basis","8674,00",2016-07-27
"Fyringsolie Basis","8674,00",2016-07-28
"Fyringsolie Basis","8674,00",2016-07-29
"Fyringsolie Basis","8624,00",2016-07-30
"Fyringsolie Basis","8624,00",2016-07-31
"Fyringsolie Basis","8624,00",2016-08-01
"Fyringsolie Basis","8574,00",2016-08-02
"Fyringsolie Basis","8454,00",2016-08-03
"Fyringsolie Basis","8454,00",2016-08-04
"Fyringsolie Basis","8454,00",2016-08-05
"Fyringsolie Basis","8554,00",2016-08-06
"Fyringsolie Basis","8554,00",2016-08-07
"Fyringsolie Basis","8554,00",2016-08-08
"Fyringsolie Basis","8554,00",2016-08-09
"Fyringsolie Basis","8654,00",2016-08-10
"Fyringsolie Basis","8654,00",2016-08-11
"Fyringsolie Basis","8750,00",2016-08-12
"Fyringsolie Basis","8846,00",2016-08-13
"Fyringsolie Basis","8846,00",2016-08-14
"Fyringsolie Basis","8846,00",2016-08-15
"Fyringsolie Basis","8946,00",2016-08-16
"Fyringsolie Basis","8946,00",2016-08-17
"Fyringsolie Basis","8946,00",2016-08-18
"Fyringsolie Basis","8946,00",2016-08-20
"Fyringsolie Basis","8946,00",2016-08-21
"Fyringsolie Basis","8946,00",2016-08-22
"Fyringsolie Basis","8946,00",2016-08-23
"Fyringsolie Basis","8946,00",2016-08-24
"Fyringsolie Basis","9046,00",2016-08-25
"Fyringsolie Basis","8986,00",2016-08-26
"Fyringsolie Basis","8986,00",2016-08-27
"Fyringsolie Basis","8986,00",2016-08-28
"Fyringsolie Basis","8986,00",2016-08-29
"Fyringsolie Basis","8986,00",2016-08-30
"Fyringsolie Basis","9006,00",2016-08-31
"Fyringsolie Basis","9046,00",2016-09-01
"Fyringsolie Basis","9026,00",2016-09-02
